d1;d2;d3;d4;d5;d6;res
5;2.236067977;2.236067977;3.16227766;4.472135955;3.16227766;-1
31.2409987;18.02775638;97.75479528;25.07987241;92.19544457;108.853112;-1
6;13;56.35601121;7;59.36328832;63.41135545;-1
72.86288493;48.01041554;62.48199741;111.8928058;135.1036639;39;-1
2.236067977;6.403124237;8.485281374;8.485281374;6.403124237;14.86606875;-1
1;1;3.605551275;1.414213562;4.242640687;4.472135955;-1
76.40026178;7.211102551;10.63014581;74.33034374;86.83317338;13.60147051;-1
53.85164807;66.18912297;24.18677324;81.49233093;34.71310992;56.32051136;-1
2;4;50.80354318;2;50.48762225;50.24937811;-1
50.03998401;0;0;50.03998401;50.03998401;0;-1
0;1.414213562;0;1.414213562;0;1.414213562;-1
50.009999;0;7;50.009999;50.6359556;7;-1
21.09502311;6.32455532;106.2308806;19.41648784;117.5159564;102.4158191;-1
14.86606875;3.605551275;103.4698024;16.1245155;95.58765611;106.8316433;-1
94.75230868;34.92849839;43.9089968;67.60177512;53.53503526;14.56021978;-1
2.236067977;1;139.3018306;2;138.6001443;140.0071427;-1
7;7;50.80354318;0;50.03998401;50.03998401;-1
50.009999;2;3;50.08991915;50.15974482;1;-1
125.6025477;97.5807358;102.8396811;31.78049716;79.69943538;54.64430437;-1
92.19544457;17.08800749;40.31128874;107.4802307;102.7861858;50.08991915;-1
2;4;50.80354318;6;50.48762225;51.66236541;-1
70.71067812;80.44874144;70.71067812;16.4924225;0;16.4924225;-1
4;1;50.35871325;3;50.99019514;50.48762225;-1
45.04442252;45.01110974;6.403124237;3;50.35871325;50.08991915;-1
86.02325267;73.34848328;75.17978452;18.43908891;14.56021978;4;-1
50.03998401;0;1.414213562;50.03998401;49.09175083;1.414213562;-1
4.472135955;2;3.16227766;2.828427125;1.414213562;1.414213562;-1
53.82378656;22.02271555;74.43117626;31.90611227;125.4950198;95.4410813;-1
63.5295207;71.58910532;76.47875522;9;133.7348122;140.014285;-1
36.23534186;34.82814953;29.54657341;70.71067812;64.03124237;10;-1
118.4060809;58.03447251;62.29767251;78.71467462;98.43271814;22.02271555;-1
50.08991915;2;1;50.24937811;50.15974482;1;-1
93.60555539;22.20360331;39.81205847;115.7454103;85.49268975;54.14794548;-1
87.66413178;129.4024729;36.12478374;61.66036004;55.4436651;93.38094024;-1
103.9471019;70.60453243;76.4852927;54.33231083;41.19465985;61.03277808;-1
126.6688596;8.062257748;15.8113883;120.2081528;113.0707743;14.31782106;-1
106.2544117;26.01922366;53.85164807;122.3315168;89.05054744;49.36598019;-1
121.4948559;24.73863375;29.54657341;132.2308587;97.50897395;51.35172831;-1
0;50.009999;4;50.009999;4;50.24937811;-1
103.8315944;22.8035085;92.96235797;102.7277957;99.72462083;72.01388755;-1
2;2.236067977;52.03844733;1;50.03998401;50.009999;-1
56.79788728;34.13209633;63.5688603;33.24154028;46.87216658;65.29931087;-1
68.42514158;51.92301994;106.7941946;50.69516742;47.80167361;65.7951366;-1
26.47640459;37.36308338;60.14149982;18.02775638;77.52418977;94.04786016;-1
51.00980298;5.099019514;119.2057046;46;85.88364221;114.7693339;-1
108.2266141;0;110.9098733;108.2266141;98.02040604;110.9098733;-1
87.23531395;125.8967831;41;48.08326112;68.00735254;94.51454914;-1
50.24937811;1;0;50.15974482;50.24937811;1;-1
128.6934342;25.55386468;21.02379604;104.1393297;114.0175425;12.04159458;-1
2;2;50.15974482;4;50.03998401;50.35871325;-1
34;22.13594362;95.58765611;14.76482306;73.92563831;75.82216035;-1
35.0142828;1;51.41984053;35;18.60107524;51.19570294;-1
23.08679276;2.828427125;83.43860018;24.51530134;75.66372975;86.2670273;-1
24;111.8033989;51.73973328;90.97252332;37.16180835;103.8123307;-1
50.03998401;0;1;50.03998401;50.08991915;1;-1
3.16227766;8.544003745;94.76286192;7;91.66242414;91.08786966;-1
75;8.602325267;15;75.69015788;89.49860334;14.86606875;-1
2.236067977;5.656854249;5;3.605551275;2.828427125;1;-1
1.414213562;0;0;1.414213562;1.414213562;0;-1
1;6.08276253;65.29931087;7.071067812;64.66065264;70.03570518;-1
120.9669376;22.20360331;2.828427125;98.99494937;123.794184;25;-1
3.605551275;2.236067977;3.16227766;5.830951895;6.403124237;2.236067977;-1
4.123105626;2;1;2.236067977;4.472135955;2.236067977;-1
41.34005322;76.36753237;57.28001397;37.21558813;18.97366596;19.10497317;-1
95.96353474;1;50.47771786;95.13148795;89.47066558;49.64876635;-1
53.22593353;42.15447782;62.00806399;40.02499219;112.1605991;83.77350416;-1
98.08159868;26;11.66190379;121.6223664;94.76286192;26.90724809;-1
10.29563014;7.615773106;10.29563014;2.828427125;0;2.828427125;-1
50.15974482;1;0;50.08991915;50.15974482;1;-1
37.64306045;14.14213562;91.67878708;30.01666204;128.8177006;99.72462083;-1
5.385164807;9.055385138;103.4794666;5;105.3802638;110.317723;-1
11.40175425;4;4.242640687;14.76482306;11.66190379;7.615773106;-1
12.72792206;5.656854249;5;7.071067812;7.810249676;1;-1
105.3612832;70.71067812;52.49761899;34.6554469;53.26349594;18.86796226;-1
107.3545528;20.61552813;45.04442252;101.0445446;72.13875519;31.01612484;-1
10.19803903;16.1245155;102.4158191;10.77032961;107.0560601;117.2902383;-1
91.28526716;50;17.20465053;120.9669376;100.9603883;61.6116872;-1
18.02775638;7.071067812;54.12023651;25;44.65422712;57.87054518;-1
3;15;53.48831648;12;54.62600113;60.46486583;-1
50.03998401;1;1;50.08991915;50.08991915;0;-1
50.08991915;2;2;50.009999;50.009999;0;-1
116.2841348;36.68787266;44.01136217;96.33275663;96.40020747;7.810249676;-1
19.23538406;8.602325267;113.8463877;14.56021978;126.2101422;112.8051417;-1
28;28;29.01723626;0;1.414213562;1.414213562;-1
75;7.211102551;13.45362405;75.74298647;88.23831367;13.60147051;-1
61.58733636;2.828427125;4.472135955;58.83026432;57.80138407;2;-1
53.53503526;97.74456507;108.4665847;48.33218389;55.97320788;17.11724277;-1
1.414213562;0;0;1.414213562;1.414213562;0;-1
51.0881591;10.04987562;7.071067812;51.66236541;50.99019514;3;-1
66.18912297;83.21658489;61.29437168;83.86894539;5.099019514;80.72174428;-1
1;2;138.5929291;1;139.3018306;140.014285;-1
106.7754653;7.280109889;7.280109889;102.4597482;102.4597482;0;-1
50.24937811;4;4;50.009999;50.009999;0;-1
46.87216658;19.41648784;101.2126474;30.06659276;136.4734406;118.9831921;-1
9.433981132;25.01999201;125.399362;21.9317122;116.3872845;108.7060256;-1
117.3797257;33.01514804;56.88585061;96.04165763;96.84007435;25.49509757;-1
5;61.03277808;108.853112;64.03124237;106.976633;92.64987858;-1
74.24957912;52.40229003;55.1724569;22.20360331;129.4024729;107.5639345;-1
120.420098;52.63078947;11.70469991;67.80117993;114.629839;47.63402146;-1
50.03998401;5;1;50.48762225;50.08991915;4;-1
139.3018306;0;1;139.3018306;140.0071427;1;-1
1.414213562;5;3.605551275;3.605551275;2.236067977;2;-1
104.7377678;101.3163363;95.46203434;11.18033989;9.848857802;9.055385138;-1
16.1245155;53.48831648;12;68.15423685;18.86796226;50.48762225;-1
6.403124237;19.23538406;101.2027668;15.13274595;95.52486587;96.02083107;-1
61.03277808;11.18033989;11.04536102;50.15974482;50.08991915;1;-1
50.24937811;1;2;50.35871325;50.48762225;1;-1
52.20153254;15.26433752;66.18912297;64.88451279;89.0056178;75.2861209;-1
2.236067977;1;0;1.414213562;2.236067977;1;-1
132.5481045;48.02082881;52.63078947;85.58621384;111.3597773;39.29376541;-1
22.8035085;35.60898763;28.86173938;34;50.009999;61.03277808;-1
8.544003745;9.433981132;13.89244399;2;5.656854249;4.472135955;-1
54.08326913;9.055385138;12.04159458;50.80354318;50.35871325;3;-1
99.72462083;19.6977156;25.49509757;81.46778504;74.24957912;9.055385138;-1
113.2166066;10.29563014;49.25444142;123.0447073;79.62411695;55.78530272;-1
11.3137085;15.23154621;39.59797975;22.09072203;28.28427125;47.41307836;-1
7.280109889;23.76972865;31.32091953;28.17800561;38.60051813;27.78488798;-1
5;5.830951895;22.6715681;1;17.69180601;16.97056275;-1
2.236067977;8.062257748;108.9311709;7.071067812;109.603832;104.0048076;-1
72.13875519;78.54934755;95.4253635;20.24845673;59.41380311;79.24645102;-1
6.403124237;3.16227766;1.414213562;3.605551275;6.403124237;2.828427125;-1
21.9317122;22.13594362;122.6417547;16.03121954;113.137085;101.6710382;-1
72.80109889;5;21.26029163;75.92759709;93.72299611;17.80449381;-1
69.42621983;38.47076812;20.09975124;95.77055915;82.80096618;18.43908891;-1
27.58622845;19.10497317;16.2788206;8.602325267;11.3137085;3.16227766;-1
24.69817807;28.44292531;94.9210198;10.63014581;70.71067812;72.20110802;-1
51.15662225;2;1.414213562;49.16299421;50.24937811;1.414213562;-1
39.8246155;25.01999201;41.40048309;32;81.21576202;59.36328832;-1
16.2788206;20.61552813;83.24061509;19.23538406;80.9197133;63.51377803;-1
24.69817807;14;83.60023923;23.53720459;93.23625904;72.86288493;-1
18.97366596;22.6715681;108.3743512;40.81666326;125.1758763;85.91274643;-1
120.2414238;130.1153335;120.2164714;10.77032961;1.414213562;10.29563014;-1
13.92838828;17.49285568;96.26006441;20.39607805;108.0740487;90.50966799;-1
55.36244214;25.94224354;103.4698024;76.55063684;51.85556865;127.0157471;-1
28.31960452;5;83.77350416;25.23885893;57.72347876;81.93289938;-1
55.6596802;3;5.830951895;52.81098371;57.27128425;7.810249676;-1
75.21303079;80.28075735;79.51100553;20.59126028;19.72308292;1;-1
102.9563014;70.00714249;46.14108798;80.00624976;88.48163651;25.17935662;-1
3.605551275;10.81665383;77.92945528;10;80.41144197;74.04052944;-1
78.87331615;23.53720459;23.70653918;100.4041832;86.83893136;37.57658846;-1
26.07680962;6.08276253;15.03329638;21.9317122;14.76482306;9.219544457;-1
9.848857802;9.848857802;62.29767251;0;52.49761899;52.49761899;-1
47.16990566;82.86132994;99.2975327;39;69.46221995;83.48652586;-1
51.41984053;2;0;50.99019514;51.41984053;2;-1
74.95331881;25.63201124;14.03566885;98.85848471;84.81155582;14.14213562;-1
76.92203845;24.0208243;29.41088234;53.85164807;50.15974482;16;-1
4;4;73.59347797;8;70.71067812;76.57675888;-1
1.414213562;0;8.062257748;1.414213562;9.433981132;8.062257748;-1
89.80534505;32.01562119;19.10497317;92.19544457;70.71067812;36.05551275;-1
7.280109889;50.99019514;130.8166656;48.09365863;124.4829306;93.02150289;-1
4.242640687;2.236067977;2.236067977;4.123105626;6.403124237;3.16227766;-1
1.414213562;0;0;1.414213562;1.414213562;0;-1
1.414213562;1.414213562;1.414213562;0;0;0;-1
34.88552709;17;74.6860094;46.69047012;104.8093507;77.12976079;-1
5;3;51.19570294;2;50.35871325;50.6359556;-1
76.32168761;83.72574276;79.51100553;40.80441153;94.87360012;128.7012043;-1
13.03840481;9.219544457;87.04596487;4.123105626;74.24957912;77.83315489;-1
50.08991915;2;1;50.009999;50.03998401;1;-1
50.08991915;1;2;50.15974482;50.24937811;1;-1
98.31073187;9.055385138;27;92.76313923;81.98780397;29.41088234;-1
27.78488798;15.5241747;100.4091629;20.1246118;110.788086;114.1095964;-1
94.26027795;28.31960452;21.21320344;122.5765067;77.3369252;47.41307836;-1
128.5496013;112.0044642;103.8315944;17.20465053;32.984845;18.11077028;-1
24.08318916;51.4781507;98.49365462;29.83286778;83.60023923;90.13878189;-1
53.48831648;11;12;58.30951895;50.48762225;23;-1
113.8463877;9.219544457;4.472135955;123.0447073;109.603832;13.60147051;-1
91.00549434;41.43669871;42.54409477;50.24937811;50.03998401;3;-1
1;3;137.1860051;3.16227766;137.9021392;139.3018306;-1
125.3195914;8.062257748;34.0147027;118.8023569;104.7091209;33.73425559;-1
16.2788206;24.75883681;64.49806199;36.76955262;61.13100686;88.48163651;-1
22.20360331;12.20655562;25.8069758;21.54065923;47.38143096;28.65309756;-1
1.414213562;0;0;1.414213562;1.414213562;0;-1
1;1;3.605551275;0;2.828427125;2.828427125;-1
67.26812024;90.97252332;77.3369252;26.47640459;10.29563014;17;-1
2;4;51.66236541;6;51.19570294;52.81098371;-1
89.19641248;6.32455532;16.1245155;95.01578816;104.6518036;12.16552506;-1
44.94441011;41.23105626;40.80441153;86.02325267;80.43009387;23.85372088;-1
5;9.433981132;93.53608929;5.830951895;88.5663593;85.14693183;-1
37.16180835;33.83784863;95;7.211102551;128.6934342;127.4754878;-1
21.47091055;22.36067977;68.41052551;35.34119409;67.11929678;90.70832376;-1
69.8140387;7.071067812;21.26029163;73.59347797;91.04943712;18.38477631;-1
6.403124237;21.09502311;115.974135;17.08800749;109.603832;103.6001931;-1
68.15423685;3.605551275;9.055385138;71.69379332;71.19691005;8.062257748;-1
11.18033989;18.11077028;4.472135955;24.35159132;15;14.56021978;-1
28.16025568;18.68154169;58.83026432;27.45906044;35.60898763;46.84015371;-1
1;1;50.03998401;0;50.08991915;50.08991915;-1
9.055385138;5.656854249;84.14867795;5.830951895;90.02777349;84.29116205;-1
49.25444142;2.236067977;1.414213562;50.08991915;50.35871325;3;-1
126.9054766;44.59820624;50.15974482;111.8928058;80.43009387;35.22782991;-1
127.4754878;116.498927;129.4024729;31.01612484;8.062257748;25.3179778;-1
124.739729;37.12142239;34.0147027;102.342562;102.4158191;3.605551275;-1
57.14017851;41.88078318;46.09772229;96.9381246;99.08582139;8.062257748;-1
54.00925847;41.0487515;101.5972441;45.27692569;61.03277808;106.0424443;-1
25.07987241;49.03060269;58.66856058;32.01562119;66.21933252;98.23441352;-1
21.09502311;11.04536102;123.8426421;12.20655562;103.2375901;115.277925;-1
141.4213562;29.41088234;18;112.5388822;129.3213053;18.02775638;-1
7.280109889;5.385164807;101.1385189;11.40175425;107.4895344;96.16652224;-1
15.13274595;4;106.5269919;15.13274595;118.0889495;109.6357606;-1
71.21797526;4.472135955;18.43908891;72.24956747;89.37561189;17.20465053;-1
6.708203932;10.81665383;87.68124087;9.486832981;90.02777349;98.31073187;-1
127.3499117;13.03840481;3.605551275;114.5600279;123.794184;9.433981132;-1
24.75883681;29.73213749;104.0048076;40.11234224;128.724512;107.7821878;-1
50.48762225;50.15974482;52.49761899;3;9;12;-1
4;2;51.66236541;6;52.81098371;51.19570294;-1
1;2;11.3137085;2.236067977;12.04159458;10;-1
5.385164807;7.810249676;92.57429449;3.16227766;87.29833904;85.84287973;-1
39.40812099;55.15432893;48.54894438;94.26027795;86.37129153;13.15294644;-1
27;11.66190379;102.7277957;34.4818793;84.40379138;113.8990781;-1
103.9471019;98.61541462;92.64987858;26.83281573;24.51530134;7;-1
123.1097072;8.062257748;7.071067812;128.0039062;118.8023569;9.219544457;-1
59.03388857;24.18677324;3.16227766;70.71067812;55.90169944;25;-1
21.63330765;2;80.77747211;22.8035085;70.80254233;80.05623024;-1
6.32455532;7;127.3106437;7.810249676;124.4829306;132.2459829;-1
70.71067812;0;0;70.71067812;70.71067812;0;-1
13;61.6116872;19.10497317;70.00714249;13.03840481;62.20128616;-1
141.4213562;141.4213562;141.4213562;0;0;0;-1
103.2375901;91.40021882;79.64923101;18;25.49509757;12.08304597;-1
16.76305461;37.01351105;69.35416354;44.59820624;84.81155582;52.95280918;1
15.8113883;13.45362405;19.20937271;3;3.605551275;5.830951895;-1
29.83286778;31.95309062;82.46211251;4.123105626;52.63078947;50.80354318;-1
0;0;50.08991915;0;50.08991915;50.08991915;-1
0;56;141.4213562;56;141.4213562;109.2520023;-1
12.04159458;14.14213562;120.9173271;7.810249676;108.8944443;109.8772042;-1
4.123105626;3.16227766;80.62257748;7.280109889;84.21995013;77.78174593;-1
50.24937811;2;2;50.48762225;50.08991915;4;-1
141.4213562;23;14;126.2101422;131.8938968;9;-1
5.385164807;4.123105626;3.605551275;1.414213562;5.830951895;4.472135955;-1
125.8729518;131.5218613;130.1383879;5.830951895;4.472135955;3.16227766;-1
41.97618372;13;98.08669635;46.09772229;68.59300256;107.8239306;-1
33.9705755;38.28837944;41.23105626;4.472135955;7.615773106;3.16227766;-1
15.13274595;35.0142828;105.9481005;20.22374842;116.5160933;128.082005;-1
89.04493248;22.6715681;47.92702787;67.53517602;73.8241153;46.22769733;-1
37.44329045;3.605551275;6.708203932;37.58989226;30.8058436;8;-1
50.009999;0;0;50.009999;50.009999;0;-1
75.80237463;9.486832981;13.89244399;70.76722405;88.72992731;18.35755975;-1
10.77032961;12.04159458;70.71067812;19.41648784;70.22819946;61.03277808;-1
140.014285;2.236067977;2.236067977;137.8876354;137.8876354;0;-1
104.6231332;21.26029163;25.07987241;103.2763284;92.63368718;10.81665383;-1
114.5600279;96.00520819;89.56003573;44.55333882;55.14526272;11.40175425;-1
2.236067977;1;1.414213562;1.414213562;2.236067977;1;-1
75.18643495;21.09502311;18.24828759;84.53401682;84.09518417;3.16227766;-1
26.92582404;22.84731932;22.82542442;5.385164807;4.242640687;2.236067977;-1
3;0;51.66236541;3;50.99019514;51.66236541;-1
1;2;139.3018306;2.236067977;138.5929291;140.7160261;-1
99.15644205;8.062257748;8.062257748;105.3612832;96.89685237;8.94427191;-1
126.8227109;3.605551275;51.41984053;125.7338459;102.9563014;48.05205511;-1
14.76482306;20;77.38862966;29.42787794;62.64982043;88.52683209;-1
7.810249676;10.63014581;16.97056275;18.43908891;9.219544457;27.58622845;-1
100.6876358;29.15475947;26.57066051;76.36753237;87.86353055;12.64911064;-1
38.11823711;20;92.20086767;18.24828759;120.7393888;105.3612832;-1
1.414213562;12.04159458;86.97700846;13.45362405;88.39117603;74.95331881;-1
129.5569373;4.472135955;57.48912941;131.2440475;107.7032961;61.84658438;-1
2;9;55.90169944;11;55.03635162;60.46486583;-1
28.28427125;29.06888371;70.23531875;2.236067977;89.87213139;89.10667764;-1
90.60353194;5.385164807;53.82378656;95.8018789;90.44335244;56.93856338;-1
50.08991915;50.03998401;50.03998401;1;1;0;-1
117.1537451;12.52996409;33.61547263;113.1459235;85.58621384;27.58622845;-1
48;35.12833614;106.9439105;61.85466838;68.68041933;129.6341005;-1
76.6093989;89.10667764;89.05054744;17.11724277;12.52996409;14.2126704;-1
69.8140387;6.32455532;18.43908891;72.18032973;87.96590248;16.1245155;-1
12;25.8069758;80.13114251;21.21320344;90.80198236;104.0432602;-1
57.48912941;25;15.03329638;78.29431652;43.32435804;35.51056181;-1
3.605551275;6.403124237;92.26592004;6.32455532;89.45389874;87.05170877;-1
76.32168761;14.86606875;40.22437072;61.77378085;70.66116331;39.66106403;-1
35.22782991;92.9569793;35.35533906;128.0624847;47.29693436;105.8158778;-1
22.09072203;26.90724809;66.28725368;22.36067977;72.06941099;90.47651629;-1
52.46903849;45.09988914;108.8944443;71.44928271;87.64131446;80.62257748;-1
67.35725648;59.41380311;121.2105606;98.22932352;100.2447006;90.25519376;-1
86.27861844;88.23264702;94.36630755;13.45362405;10.04987562;10;-1
70.49113419;73.38937253;64.35060217;15;30.23243292;44.68780594;-1
2;2;50.08991915;0;50.009999;50.009999;1
6.08276253;7.810249676;8.246211251;4;12.04159458;15.26433752;-1
15.29705854;15.03329638;118.3427226;30.06659276;106.606754;128.0351514;-1
7.810249676;6.32455532;1;12.36931688;8.602325267;5.385164807;-1
131.6434579;127.9882807;123.4058345;7.280109889;14.03566885;17.88854382;-1
141.4213562;141.4213562;141.4213562;0;0;0;-1
67.17886572;67.89698079;70.71067812;1;3.605551275;3.16227766;-1
84.59905437;102.7861858;101.4347081;24.04163056;35.38361203;17.2626765;-1
3.605551275;19.92485885;3.605551275;17.2626765;1.414213562;16.4924225;-1
1.414213562;0;4.242640687;1.414213562;5.656854249;4.242640687;-1
101.8626526;19.92485885;25.01999201;112.0044642;84.62860037;27.58622845;-1
114.6908889;83.45058418;88.63972022;31.40063694;41.19465985;30.41381265;-1
6.708203932;2.828427125;79.906195;4.123105626;86.31338251;82.73451517;-1
28.28427125;65;70.71067812;37.21558813;42.42640687;11.18033989;-1
49.25444142;16.2788206;105.8158778;41.62931659;64.5368112;103.7111373;-1
17;23.19482701;103.5857133;6.708203932;91.28526716;85.0411665;-1
65.62011887;50.08991915;50.24937811;16.15549442;15.5241747;2;-1
4;10.77032961;84.07734534;10;80.5294977;76.32168761;-1
3.16227766;12.52996409;94.20191081;15;95.70788891;82.49242389;-1
2.236067977;1;138.5929291;3.16227766;139.3161871;137.8876354;-1
16.1245155;3.605551275;79.19595949;14.86606875;76.55063684;75.66372975;-1
8.602325267;5.656854249;5;3.16227766;3.605551275;1;-1
37.48332963;7.211102551;3.605551275;44.55333882;41.03656906;4.123105626;-1
1;50.08991915;3;50.15974482;2;50.35871325;-1
24.69817807;19.10497317;63.00793601;35;87.658428;62.20128616;-1
27.31300057;13.03840481;94.81033699;16.97056275;85.21150157;84.21995013;-1
64.32728814;50.15974482;50.08991915;15.8113883;16.40121947;1;-1
15.62049935;15.26433752;91.83681179;20.22374842;89.09545443;106.0424443;-1
52.20153254;50.35871325;50.48762225;9;8;1;-1
97.62171889;19.10497317;6;112.8051417;101.8331969;13.15294644;-1
15.26433752;21.21320344;90.33825325;16.40121947;75.15317691;80.28075735;-1
91.83681179;9;55.97320788;97.30878686;74.33034374;53.75872022;-1
83.52245207;16.03121954;31.95309062;79.40403012;51.66236541;29.42787794;-1
31.40063694;61.40032573;57.80138407;30;89.04493248;118.9831921;-1
49.64876635;6.708203932;92.57429449;53.85164807;104.0432602;87.32124598;-1
5.099019514;1;51.00980298;5;50.35871325;50.009999;-1
36.01388621;44.27188724;98.61541462;65.94694838;69.29646456;135.1480669;-1
99.70456359;105.6456341;105.4751155;9.055385138;8;12.72792206;-1
71.40028011;8.94427191;20;73.55270219;90.78546139;17.88854382;-1
48.01041554;7.071067812;1.414213562;53.33854141;47.04253395;7.211102551;-1
6.403124237;12.16552506;94.11163584;9.219544457;90.44335244;82.00609733;-1
70.72481884;65.4599114;74.81310046;32.69556545;8.544003745;41.23105626;-1
28.0713377;24.08318916;77.17512553;36.76955262;96.16652224;59.39696962;-1
16.03121954;24.35159132;82.80096618;33.9411255;94.04786016;60.10823571;-1
55.56977596;52.03844733;22.09072203;94.33981132;70.71067812;30;-1
121.6552506;130.1076477;126.574089;8.94427191;6.08276253;3.605551275;-1
24.04163056;32.64965543;48.16637832;12.16552506;68.30812543;71.11961755;-1
20;4;70.71067812;20.39607805;58.30951895;73.59347797;-1
33;32.01562119;36.22154055;1.414213562;5;5;-1
117.8855377;4;48.10405388;120.1041215;116.211015;45.45327271;-1
3.605551275;10.04987562;8.246211251;13.34166406;11.70469991;2.236067977;-1
89.19641248;28.86173938;34.17601498;114.3372205;79.62411695;42.15447782;-1
19.02629759;21.02379604;133.6600165;2.828427125;120.420098;120.8014901;-1
12.64911064;3;95.52486587;12.04159458;84.17244205;95.8853482;-1
4.472135955;2;2.236067977;2.828427125;2.236067977;1;-1
1;3;50.24937811;2;50.15974482;50.03998401;-1
5;2.236067977;3.16227766;2.828427125;2.236067977;1;-1
2.828427125;2.236067977;48.37354649;3;50.15974482;50.48762225;-1
135.0592463;10.04987562;7.615773106;127.4754878;132.3820229;14.31782106;-1
42.10700654;38.89730068;102.9417311;10.29563014;73.06161783;68.41052551;-1
50.6359556;15;8;55.03635162;52.49761899;7;-1
61.84658438;39.35733731;53.90732789;70.72481884;112.6454615;53.33854141;-1
37.94733192;26.07680962;70.71067812;40.49691346;106.0188662;69.85699679;-1
5.099019514;49.49747468;6.403124237;51.41984053;11.18033989;45.04442252;-1
19.6977156;17.4642492;34.43835072;2.236067977;51.0881591;49.04079934;0
46;0;70.71067812;46;108.240473;70.71067812;-1
85.58621384;78.51751397;76.83749085;8.246211251;11.18033989;10.81665383;-1
110.1135777;20.1246118;18.68154169;90.60905032;125.8729518;35.4682957;-1
1.414213562;1;3.605551275;1;3.605551275;2.828427125;-1
7.211102551;4.472135955;3;2.828427125;5;2.236067977;-1
120.2164714;17.08800749;17.4642492;104.8045801;104.0624812;1;-1
2.828427125;13.89244399;118.7939392;13.45362405;118.8276062;105.4182147;-1
7.615773106;50.24937811;50.03998401;43.0464865;43.01162634;3;-1
50.35871325;50.15974482;50.15974482;2;2;0;-1
42.43819035;48.27007354;41.77319715;7.280109889;5.656854249;6.708203932;-1
1.414213562;0;0;1.414213562;1.414213562;0;-1
20.24845673;8.94427191;89.81091248;23.02172887;78.89233169;83.67795409;-1
14.31782106;16.15549442;111.1260546;3.16227766;99.03534723;96.17692031;-1
4;51.19570294;9;52.20153254;5;53.85164807;-1
2;4;50.009999;2;50.08991915;50.24937811;-1
70.71067812;77.07788269;66.60330322;6.403124237;6;11.70469991;-1
61.85466838;25;3.605551275;58.83026432;65.4599114;26.41968963;-1
50.60632372;43.08131846;70.71067812;41.19465985;120.2538981;96.20810777;-1
14.03566885;5.099019514;5.385164807;9.219544457;17.08800749;8.062257748;-1
70.71067812;50.009999;64.03124237;49;10;39;-1
2.236067977;0;1;2.236067977;1.414213562;1;-1
73.08214556;36.40054945;100.4091629;69.3108938;50.009999;111.3597773;-1
29;30.88689042;66.18912297;36.67424164;62.80127387;93.40770846;-1
24.73863375;18.78829423;48.66210024;7.280109889;62.76941931;61.32699243;-1
92.02173656;15;135.882302;93.55746897;94.33981132;126.2101422;-1
50.03998401;8;0;50.99019514;50.03998401;8;-1
141.4213562;19.10497317;4.242640687;122.3315168;137.1787156;14.86606875;-1
86.05230967;76.36753237;91.30169768;13;16.40121947;27.85677655;-1
98.22932352;64.38167441;59.41380311;52.49761899;54.23098745;5;-1
19.10497317;5.385164807;6.403124237;14.2126704;12.80624847;3.16227766;-1
72.40165744;70.71067812;70.71067812;15.55634919;15.55634919;0;-1
2.236067977;7.071067812;100.4191217;6.708203932;101.1187421;107.4895344;-1
51.03920062;6.08276253;1.414213562;50.6359556;50.08991915;5;-1
2.236067977;81.34494453;38.20994635;80.61017306;36.12478374;90.24965374;-1
8.544003745;38.47076812;70.49113419;45.22167622;69.35416354;60.8358447;-1
59.40538696;8.062257748;2.828427125;54.20332093;62.20128616;10.44030651;-1
69.8140387;8.544003745;19.84943324;72.83543094;89.64373932;18.68154169;-1
32.64965543;21.84032967;79.60527621;12.04159458;66.06814664;65.29931087;-1
19.23538406;42.29657197;52.81098371;23.08679276;64.07027392;80.65977932;-1
50.03998401;53.46026562;41;5.830951895;12.20655562;13.15294644;1
65.51335742;36.76955262;111.8033989;30;50.91168825;75.17978452;-1
50.15974482;1.414213562;3;49.09175083;50.009999;2.236067977;-1
12.04159458;17.08800749;57.98275606;18.02775638;51.03920062;43.01162634;-1
18.24828759;46.09772229;90.47651629;45.54119015;75.13321503;112.4855546;-1
8.602325267;11.3137085;113.137085;3.16227766;104.6613587;101.8233765;-1
3.605551275;1;3.16227766;4.472135955;6.403124237;3;-1
86.02325267;23.85372088;12.20655562;62.20128616;87;26.41968963;-1
7.211102551;12;62.96824597;7.211102551;57.97413216;51.19570294;-1
75.82216035;86.27861844;78.77182237;11.18033989;11.40175425;17.4642492;-1
70.17834424;70.76722405;73.59347797;7.810249676;8.544003745;2.828427125;-1
101.8724693;26.17250466;37.01351105;98.31073187;68.35202996;47.16990566;-1
89.94442729;12.64911064;67.20119047;99.5690715;86.68333173;64.40496875;-1
137.1787156;125.7338459;125.876924;17;18.02775638;1.414213562;-1
111.8033989;69.3108938;69.3108938;110.0181803;110.0181803;0;-1
12.64911064;6.403124237;129.5569373;18.35755975;140.7160261;123.1665539;-1
5;1;51.41984053;4;50.48762225;51.19570294;-1
69.65629907;5;22.6715681;70.03570518;92.31467922;22.82542442;-1
1.414213562;0;2.236067977;1.414213562;2.236067977;2.236067977;-1
25.3179778;20.39607805;59.03388857;5;76.4852927;73.24616031;-1
2;3.605551275;93.55746897;5;93.94147114;90.25519376;-1
100.623059;58.00862005;63.07138812;124.016128;103.9663407;26.01922366;-1
6;5;50.009999;1;50.48762225;50.35871325;-1
